fecha,indicativo,nombre,provincia,altitud,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,prec
2019-05-15,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,11.9,04:50,29.3,14:50,08,"4,2","9,7",17:40,"991,2",00,"985,0",15,42.0,87.0,21:00,26.0,14:30,
2019-05-16,7020C,MURCIA AEROPUERTO,MURCIA,205,18.6,14.9,23:20,22.2,11:30,99,"3,3","8,3",Varias,"989,9",00,"981,2",24,62.0,87.0,Varias,43.0,10:10,
2019-05-17,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,14.2,23:50,23.9,13:20,32,"6,1","14,4",05:40,"986,2",22,"979,3",03,28.0,91.0,Varias,21.0,13:40,
2019-05-18,7020C,MURCIA AEROPUERTO,MURCIA,205,16.8,11.6,04:40,22.0,11:40,13,"2,8","8,9",12:30,"987,2",22,"983,7",15,40.0,65.0,23:00,27.0,08:50,
2019-05-19,7020C,MURCIA AEROPUERTO,MURCIA,205,18.2,13.2,00:30,23.1,12:40,15,"4,4","10,3",13:00,"988,4",Varias,"985,7",16,33.0,65.0,02:50,22.0,11:40,
2019-05-20,7020C,MURCIA AEROPUERTO,MURCIA,205,17.6,11.7,03:20,23.4,11:10,11,"3,3","10,8",12:10,"990,5",24,"987,4",Varias,56.0,89.0,23:40,32.0,10:30,
2019-05-21,7020C,MURCIA AEROPUERTO,MURCIA,205,18.4,13.5,23:59,23.4,11:50,13,"3,1","8,3",12:20,"993,8",22,"989,5",02,73.0,94.0,05:30,54.0,12:00,
2019-05-22,7020C,MURCIA AEROPUERTO,MURCIA,205,18.3,11.0,04:40,25.6,12:10,10,"2,8","11,4",14:40,"995,0",23,"993,1",02,46.0,87.0,00:00,27.0,15:40,
2019-05-23,7020C,MURCIA AEROPUERTO,MURCIA,205,20.0,12.5,04:20,27.6,14:40,15,"3,1","9,2",15:20,"994,9",00,"990,8",24,32.0,76.0,01:20,21.0,15:00,
2019-05-24,7020C,MURCIA AEROPUERTO,MURCIA,205,17.8,13.5,Varias,22.2,14:10,08,"4,7","13,3",16:10,"991,8",23,"988,5",07,60.0,80.0,20:40,37.0,07:10,
2019-05-25,7020C,MURCIA AEROPUERTO,MURCIA,205,17.7,13.5,00:00,21.9,16:30,33,"4,4","9,7",05:00,"995,3",22,"990,3",04,55.0,85.0,23:59,44.0,13:10,
2019-05-26,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,11.7,04:30,24.2,12:20,20,"5,3","14,4",13:20,"994,6",00,"990,6",Varias,51.0,87.0,04:20,37.0,12:20,
2019-05-27,7020C,MURCIA AEROPUERTO,MURCIA,205,19.7,12.4,03:10,27.0,13:40,14,"4,2","9,2",14:20,"991,1",00,"986,7",17,52.0,89.0,05:00,37.0,17:10,
2019-05-28,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,16.5,Varias,24.2,11:00,11,"4,7","9,2",12:10,"993,8",24,"987,6",01,68.0,90.0,02:30,50.0,10:20,
2019-05-29,7020C,MURCIA AEROPUERTO,MURCIA,205,18.1,14.9,23:00,21.3,12:20,10,"5,0","11,4",13:10,"1000,4",24,"993,8",00,51.0,87.0,01:20,40.0,15:30,
2019-05-30,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,13.4,05:00,22.7,13:00,11,"3,9","8,9",12:50,"1001,8",Varias,"999,8",03,55.0,86.0,04:30,39.0,13:50,
2019-05-31,7020C,MURCIA AEROPUERTO,MURCIA,205,18.0,12.5,02:00,23.5,12:40,10,"3,3","9,7",13:10,"1001,3",00,"998,6",Varias,43.0,79.0,01:00,37.0,06:50,
2019-06-01,7020C,MURCIA AEROPUERTO,MURCIA,205,20.1,14.4,Varias,25.8,13:40,09,"3,9","9,2",12:00,"999,3",00,"996,2",18,28.0,64.0,03:40,22.0,14:50,
2019-06-02,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,14.2,00:40,27.1,13:00,10,"3,3","8,9",14:30,"997,4",00,"994,3",18,27.0,73.0,21:30,19.0,09:30,
2019-06-03,7020C,MURCIA AEROPUERTO,MURCIA,205,20.4,13.1,04:00,27.8,13:20,14,"2,5","8,3",14:20,"995,4",00,"991,3",24,36.0,77.0,23:20,26.0,09:50,
2019-06-04,7020C,MURCIA AEROPUERTO,MURCIA,205,21.2,14.1,02:20,28.3,13:30,19,"3,1","9,7",14:40,"991,3",00,"984,6",24,43.0,81.0,06:20,22.0,16:10,
2019-06-05,7020C,MURCIA AEROPUERTO,MURCIA,205,21.4,14.7,03:30,28.1,11:30,32,"5,3","13,3",10:40,"989,6",24,"983,2",04,33.0,82.0,03:40,13.0,14:00,
2019-06-06,7020C,MURCIA AEROPUERTO,MURCIA,205,21.1,16.0,23:59,26.2,11:40,11,"4,7","10,8",14:30,"989,9",08,"986,3",18,38.0,87.0,Varias,22.0,Varias,
2019-06-07,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,14.2,05:30,27.3,12:30,99,"3,3","9,2",Varias,"994,8",Varias,"987,4",Varias,50.0,90.0,01:10,27.0,15:40,
2019-06-08,7020C,MURCIA AEROPUERTO,MURCIA,205,20.8,17.2,Varias,24.3,12:40,99,"6,7","13,9",Varias,"996,6",10,"994,2",02,51.0,75.0,Varias,41.0,00:30,
2019-06-09,7020C,MURCIA AEROPUERTO,MURCIA,205,21.0,16.5,02:40,25.5,13:20,20,"5,0","8,9",Varias,"994,8",00,"989,8",24,56.0,85.0,21:50,40.0,10:10,
2019-06-10,7020C,MURCIA AEROPUERTO,MURCIA,205,22.5,16.5,00:50,28.5,12:50,32,"5,8","16,1",04:20,"990,3",09,"987,9",18,34.0,89.0,22:40,20.0,Varias,
2019-06-11,7020C,MURCIA AEROPUERTO,MURCIA,205,19.8,13.8,04:50,25.8,13:40,08,"4,7","13,9",18:10,"990,2",23,"984,6",Varias,68.0,85.0,00:00,44.0,10:40,
2019-06-12,7020C,MURCIA AEROPUERTO,MURCIA,205,18.8,15.3,05:00,22.3,13:50,10,"5,6","12,5",14:50,"991,4",09,"988,7",17,60.0,85.0,22:40,42.0,11:40,
2019-06-13,7020C,MURCIA AEROPUERTO,MURCIA,205,20.6,17.1,21:40,24.0,11:10,08,"7,2","12,8",10:20,"989,3",00,"985,6",Varias,63.0,88.0,04:30,49.0,10:50,
2019-06-14,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,17.7,03:00,26.7,12:20,20,"5,3","10,8",16:00,"990,3",22,"985,9",02,63.0,95.0,07:40,42.0,13:50,
2019-06-15,7020C,MURCIA AEROPUERTO,MURCIA,205,23.6,18.7,00:20,28.6,13:00,32,"5,3","11,4",07:20,"994,9",Varias,"990,1",00,31.0,66.0,00:20,24.0,12:20,
2019-06-16,7020C,MURCIA AEROPUERTO,MURCIA,205,19.0,14.0,05:00,24.0,11:20,07,"3,9","10,3",11:40,"996,3",09,"993,4",03,52.0,73.0,20:30,36.0,06:40,
2019-06-17,7020C,MURCIA AEROPUERTO,MURCIA,205,20.9,13.2,02:50,28.6,14:30,15,"3,1","8,3",12:50,"994,9",00,"991,6",17,37.0,72.0,01:50,20.0,16:40,
2019-06-18,7020C,MURCIA AEROPUERTO,MURCIA,205,21.3,13.9,04:50,28.7,14:00,14,"2,5","8,9",15:50,"992,5",Varias,"989,6",17,47.0,95.0,04:40,25.0,14:40,
2019-06-19,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,15.5,05:20,31.2,13:10,29,"3,1","11,4",00:50,"990,9",00,"987,8",19,46.0,91.0,05:30,23.0,14:10,
2019-06-20,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,16.7,02:30,29.2,09:10,99,"4,2","9,2",12:30,"989,5",23,"987,2",Varias,55.0,88.0,22:00,28.0,09:00,
2019-06-21,7020C,MURCIA AEROPUERTO,MURCIA,205,22.8,18.5,05:10,27.1,12:50,13,"3,9","9,7",14:10,"992,7",23,"988,9",04,66.0,87.0,Varias,53.0,12:50,
2019-06-22,7020C,MURCIA AEROPUERTO,MURCIA,205,22.0,17.6,04:50,26.4,12:50,11,"2,8","10,3",15:00,"993,3",08,"990,7",17,66.0,87.0,22:30,54.0,Varias,
2019-06-23,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,16.9,03:10,27.6,14:20,10,"4,4","10,3",13:50,"991,5",10,"988,8",16,59.0,80.0,00:00,44.0,16:10,
2019-06-24,7020C,MURCIA AEROPUERTO,MURCIA,205,23.7,19.1,03:10,28.3,12:50,12,"3,1","9,2",12:20,"992,0",23,"989,0",16,49.0,90.0,22:30,42.0,18:30,
2019-06-25,7020C,MURCIA AEROPUERTO,MURCIA,205,,,,28.2,11:20,14,"4,4","9,7",71:30,,,"990,8",Varias,65.0,,,52.0,Varias,
2019-06-26,7020C,MURCIA AEROPUERTO,MURCIA,205,,,,29.6,14:59,99,"3,3","8,9",Varias,,,"992,1",15,71.0,,,53.0,Varias,
2019-06-27,7020C,MURCIA AEROPUERTO,MURCIA,205,26.2,22.3,04:50,30.2,13:40,07,"7,5","15,0",12:20,"994,8",23,"992,2",01,50.0,69.0,00:00,41.0,Varias,
2019-06-28,7020C,MURCIA AEROPUERTO,MURCIA,205,27.0,21.5,23:50,32.6,11:50,12,"4,7","11,4",12:00,"994,7",00,"991,7",17,37.0,59.0,Varias,29.0,13:10,
2019-06-29,7020C,MURCIA AEROPUERTO,MURCIA,205,27.4,20.8,01:00,33.9,13:40,11,"4,4","10,3",14:00,"992,9",Varias,"990,4",17,33.0,63.0,01:00,21.0,13:40,
2019-06-30,7020C,MURCIA AEROPUERTO,MURCIA,205,27.2,20.9,05:30,33.4,12:20,13,"3,9","10,8",13:30,"993,9",10,"991,4",Varias,31.0,58.0,01:00,19.0,12:10,
2019-07-01,7020C,MURCIA AEROPUERTO,MURCIA,205,25.8,20.9,03:20,30.6,15:00,10,"3,6","9,2",11:40,"993,3",00,"989,7",17,52.0,86.0,23:10,43.0,04:40,
2019-07-02,7020C,MURCIA AEROPUERTO,MURCIA,205,25.0,20.9,23:10,29.0,13:40,09,"3,9","10,3",16:20,"992,5",08,"989,8",17,66.0,90.0,08:40,49.0,13:40,
2019-07-03,7020C,MURCIA AEROPUERTO,MURCIA,205,24.9,20.7,05:00,29.1,11:50,09,"4,7","11,4",16:10,"991,6",22,"988,9",17,59.0,87.0,Varias,41.0,11:10,
2019-07-04,7020C,MURCIA AEROPUERTO,MURCIA,205,24.0,18.8,03:50,29.3,14:20,10,"4,7","10,3",11:30,"994,0",22,"990,3",00,57.0,88.0,22:10,42.0,Varias,
2019-07-05,7020C,MURCIA AEROPUERTO,MURCIA,205,25.9,21.1,04:50,30.7,14:30,19,"3,1","13,3",23:59,"993,8",07,"990,5",17,63.0,86.0,04:40,44.0,14:40,
2019-07-06,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,20.9,05:40,35.0,15:50,20,"3,1","14,4",19:50,"993,1",00,"987,8",18,64.0,88.0,04:20,30.0,15:50,
2019-07-07,7020C,MURCIA AEROPUERTO,MURCIA,205,30.2,23.3,23:40,37.1,12:40,99,"5,8","12,5",Varias,"990,5",00,"985,4",17,41.0,76.0,23:50,21.0,13:40,
2019-07-08,7020C,MURCIA AEROPUERTO,MURCIA,205,25.2,20.9,23:00,29.5,15:30,15,"4,2","9,2",18:40,"989,1",08,"985,7",17,63.0,84.0,23:40,40.0,14:10,
2019-07-09,7020C,MURCIA AEROPUERTO,MURCIA,205,25.5,19.7,02:10,31.3,12:00,15,"3,9","10,8",12:20,"990,5",24,"987,5",01,36.0,82.0,Varias,22.0,12:00,
2019-07-10,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,19.2,02:30,29.5,12:30,99,"3,9","9,2",Varias,"991,9",Varias,"990,1",Varias,47.0,76.0,21:10,35.0,10:30,
2019-07-11,7020C,MURCIA AEROPUERTO,MURCIA,205,25.8,19.7,02:30,31.9,10:40,11,"3,9","9,2",13:30,"992,4",23,"990,3",17,42.0,60.0,21:00,30.0,10:00,
2019-07-12,7020C,MURCIA AEROPUERTO,MURCIA,205,28.4,21.9,01:10,34.9,11:40,14,"3,3","9,2",12:30,"992,7",09,"990,7",Varias,35.0,49.0,00:00,21.0,23:20,
2019-07-13,7020C,MURCIA AEROPUERTO,MURCIA,205,28.3,23.2,23:59,33.4,13:20,10,"2,2","9,7",14:40,"991,8",00,"987,6",18,41.0,81.0,23:40,25.0,00:40,
2019-07-14,7020C,MURCIA AEROPUERTO,MURCIA,205,27.8,21.4,04:40,34.1,12:30,32,"5,0","12,5",07:20,"988,8",23,"986,1",17,33.0,87.0,Varias,24.0,12:30,
2019-07-15,7020C,MURCIA AEROPUERTO,MURCIA,205,28.2,20.5,04:20,36.0,12:50,99,"3,3","12,5",Varias,"990,1",24,"985,8",15,45.0,90.0,01:20,27.0,15:10,
2019-07-16,7020C,MURCIA AEROPUERTO,MURCIA,205,25.7,22.1,23:59,29.3,11:30,10,"4,7","10,8",12:30,"992,4",09,"990,1",00,64.0,94.0,05:20,43.0,10:50,
2019-07-17,7020C,MURCIA AEROPUERTO,MURCIA,205,25.6,21.1,Varias,30.0,12:20,11,"3,6","10,3",14:30,"991,6",00,"988,8",17,56.0,82.0,04:50,35.0,10:50,
2019-07-18,7020C,MURCIA AEROPUERTO,MURCIA,205,25.5,19.8,05:30,31.2,14:10,14,"2,8","8,9",15:00,"992,3",Varias,"989,9",17,56.0,89.0,04:20,31.0,14:00,
2019-07-19,7020C,MURCIA AEROPUERTO,MURCIA,205,24.7,18.2,05:00,31.2,11:00,08,"4,2","11,4",13:10,"992,9",08,"989,8",18,51.0,83.0,01:20,29.0,11:00,
2019-07-20,7020C,MURCIA AEROPUERTO,MURCIA,205,27.0,23.3,01:40,30.7,11:20,07,"7,5","13,3",15:20,"993,6",Varias,"989,1",03,52.0,78.0,01:30,39.0,07:30,
2019-07-21,7020C,MURCIA AEROPUERTO,MURCIA,205,27.8,24.0,Varias,31.7,12:30,09,"6,9","14,4",15:00,"997,5",22,"992,5",02,43.0,78.0,21:20,34.0,09:50,
2019-07-22,7020C,MURCIA AEROPUERTO,MURCIA,205,27.2,23.0,03:40,31.3,Varias,09,"6,9","12,8",12:50,"997,3",11,"995,0",17,49.0,63.0,00:00,34.0,10:50,
2019-07-23,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,21.7,04:30,34.2,13:50,07,"4,7","10,8",11:10,"995,3",00,"991,9",17,30.0,57.0,05:20,19.0,12:50,
2019-07-24,7020C,MURCIA AEROPUERTO,MURCIA,205,28.0,22.7,23:59,33.3,10:40,10,"5,3","9,7",12:40,"992,8",Varias,"990,8",17,32.0,70.0,21:40,19.0,10:40,
2019-07-25,7020C,MURCIA AEROPUERTO,MURCIA,205,27.4,21.8,23:59,33.1,14:20,09,"5,0","10,8",14:50,"991,7",00,"988,9",17,41.0,89.0,23:40,27.0,Varias,
2019-07-26,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,19.7,05:20,33.1,15:10,17,"3,3","9,2",13:00,"989,7",00,"983,7",18,56.0,88.0,03:50,30.0,14:50,
2019-07-27,7020C,MURCIA AEROPUERTO,MURCIA,205,27.8,22.3,05:30,33.2,17:10,31,"6,1","13,3",17:40,"985,4",24,"981,0",17,25.0,53.0,00:10,15.0,11:00,
2019-07-28,7020C,MURCIA AEROPUERTO,MURCIA,205,26.4,21.9,Varias,30.8,12:20,32,"4,4","11,9",00:40,"987,8",Varias,"984,6",02,42.0,80.0,23:10,29.0,11:00,
2019-07-29,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,19.0,04:10,30.7,13:50,16,"2,2","9,7",15:00,"988,6",23,"986,4",18,46.0,79.0,23:59,32.0,17:40,
2019-07-30,7020C,MURCIA AEROPUERTO,MURCIA,205,25.8,19.9,04:50,31.8,09:30,10,"3,9","11,9",12:20,"991,9",24,"988,0",01,57.0,81.0,03:30,25.0,09:10,
2019-07-31,7020C,MURCIA AEROPUERTO,MURCIA,205,25.0,22.3,00:50,27.8,13:00,06,"6,7","13,9",10:50,"993,3",09,"988,3",16,62.0,83.0,03:40,46.0,16:00,
2019-08-01,7020C,MURCIA AEROPUERTO,MURCIA,205,26.0,20.6,04:10,31.5,15:00,14,"4,4","9,2",11:30,"991,0",22,"987,2",16,58.0,85.0,22:50,40.0,15:00,
2019-08-02,7020C,MURCIA AEROPUERTO,MURCIA,205,25.4,20.5,05:30,30.2,16:50,13,"3,6","9,7",11:50,"992,2",11,"988,9",04,62.0,87.0,23:59,52.0,16:50,
2019-08-03,7020C,MURCIA AEROPUERTO,MURCIA,205,25.4,21.2,03:50,29.7,12:40,13,"3,3","9,7",14:30,"992,5",08,"989,1",19,65.0,88.0,00:30,53.0,13:50,
2019-08-04,7020C,MURCIA AEROPUERTO,MURCIA,205,26.6,20.7,Varias,32.6,13:30,99,"2,5","9,7",14:40,"991,8",Varias,"988,8",Varias,61.0,85.0,06:20,46.0,13:00,
2019-08-05,7020C,MURCIA AEROPUERTO,MURCIA,205,27.1,21.6,05:00,32.6,13:10,14,"2,8","9,2",12:50,"991,7",09,"988,2",Varias,69.0,87.0,06:50,46.0,12:10,
2019-08-06,7020C,MURCIA AEROPUERTO,MURCIA,205,29.0,22.0,05:20,36.0,14:20,12,"3,9","8,9",15:30,"990,4",08,"985,7",17,53.0,91.0,05:10,28.0,14:10,
2019-08-07,7020C,MURCIA AEROPUERTO,MURCIA,205,29.4,21.4,05:40,37.3,12:30,16,"2,8","9,2",13:50,"989,4",22,"986,1",04,33.0,87.0,23:00,16.0,11:40,
2019-08-08,7020C,MURCIA AEROPUERTO,MURCIA,205,29.5,23.3,01:00,35.7,13:00,11,"3,6","10,3",14:00,"990,5",10,"987,7",04,30.0,67.0,00:00,21.0,09:50,
2019-08-09,7020C,MURCIA AEROPUERTO,MURCIA,205,29.3,21.0,04:50,37.6,15:00,14,"2,8","9,2",13:10,"990,7",10,"987,9",18,30.0,65.0,22:20,19.0,10:40,
2019-08-10,7020C,MURCIA AEROPUERTO,MURCIA,205,31.0,24.0,23:59,37.9,11:50,11,"6,1","12,5",12:20,"992,6",09,"990,0",03,41.0,79.0,22:10,21.0,11:30,
2019-08-11,7020C,MURCIA AEROPUERTO,MURCIA,205,27.8,23.2,03:00,32.4,15:10,13,"3,3","9,2",12:10,"991,5",00,"987,8",Varias,68.0,90.0,05:30,45.0,14:40,
2019-08-12,7020C,MURCIA AEROPUERTO,MURCIA,205,28.3,24.0,23:30,32.6,12:00,32,"6,7","12,8",07:10,"994,2",24,"987,5",03,42.0,84.0,Varias,16.0,12:00,
2019-08-13,7020C,MURCIA AEROPUERTO,MURCIA,205,24.5,21.6,23:59,27.4,14:20,07,"5,6","11,9",11:40,"995,9",Varias,"992,6",03,66.0,87.0,10:20,56.0,14:50,
2019-08-14,7020C,MURCIA AEROPUERTO,MURCIA,205,25.5,20.4,05:00,30.6,13:20,12,"3,3","10,3",12:50,"996,6",08,"993,4",18,60.0,89.0,22:50,45.0,14:20,
2019-08-15,7020C,MURCIA AEROPUERTO,MURCIA,205,26.1,20.6,01:40,31.6,13:50,10,"3,6","11,9",14:20,"995,3",Varias,"993,2",16,62.0,91.0,Varias,41.0,14:20,
2019-08-16,7020C,MURCIA AEROPUERTO,MURCIA,205,25.3,19.7,05:20,30.9,12:20,13,"4,2","9,7",14:40,"995,3",09,"992,3",17,63.0,89.0,Varias,43.0,11:40,
2019-08-17,7020C,MURCIA AEROPUERTO,MURCIA,205,26.6,19.9,03:30,33.4,13:20,12,"3,3","8,9",14:40,"993,3",00,"989,3",18,52.0,91.0,00:20,38.0,Varias,
2019-08-18,7020C,MURCIA AEROPUERTO,MURCIA,205,27.8,20.0,04:30,35.7,16:10,13,"3,6","8,9",13:30,"990,3",00,"987,5",16,38.0,66.0,22:00,21.0,15:20,
2019-08-19,7020C,MURCIA AEROPUERTO,MURCIA,205,26.8,20.7,04:30,32.8,11:00,12,"3,9","12,5",13:10,"991,7",23,"988,7",02,59.0,88.0,23:30,34.0,10:50,
2019-08-20,7020C,MURCIA AEROPUERTO,MURCIA,205,26.6,22.5,05:00,30.8,14:00,09,"4,2","13,9",16:10,"995,3",Varias,"990,6",04,71.0,88.0,00:00,53.0,14:00,
2019-08-21,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,20.5,23:50,26.0,15:00,10,"4,7","11,9",15:20,"996,4",Varias,"993,8",17,78.0,95.0,06:50,52.0,16:30,
2019-08-22,7020C,MURCIA AEROPUERTO,MURCIA,205,23.9,19.4,05:10,28.4,12:40,07,"4,7","11,4",12:40,"996,8",Varias,"995,1",18,63.0,87.0,01:40,46.0,15:40,
2019-08-23,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,20.3,05:50,28.8,13:40,10,"5,0","10,8",15:30,"997,0",09,"994,3",17,58.0,90.0,05:20,40.0,13:10,
2019-08-24,7020C,MURCIA AEROPUERTO,MURCIA,205,24.3,19.7,04:40,28.9,13:20,11,"4,4","9,7",13:40,"995,8",10,"993,5",18,61.0,84.0,Varias,47.0,11:50,
2019-08-25,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,20.0,03:50,28.7,14:30,11,"4,4","11,9",14:20,"994,6",Varias,"992,2",17,64.0,89.0,05:30,46.0,13:20,
2019-08-26,7020C,MURCIA AEROPUERTO,MURCIA,205,25.1,21.5,05:30,28.7,12:40,07,"6,4","12,8",11:30,"992,9",00,"989,4",18,70.0,91.0,23:50,51.0,12:40,
2019-08-27,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,17.9,15:00,28.9,11:40,05,"3,6","12,5",15:00,"994,1",22,"989,8",01,78.0,94.0,22:00,50.0,11:10,
2019-08-28,7020C,MURCIA AEROPUERTO,MURCIA,205,23.8,18.5,05:20,29.2,13:10,15,"3,1","8,9",13:30,"995,3",22,"992,5",16,69.0,94.0,05:10,54.0,12:20,
2019-08-29,7020C,MURCIA AEROPUERTO,MURCIA,205,23.9,18.7,05:20,29.1,12:10,11,"1,9","7,8",15:20,"996,8",22,"994,3",04,67.0,93.0,00:00,49.0,14:30,
2019-08-30,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,18.9,05:00,30.3,14:20,11,"3,3","9,7",14:30,"997,1",10,"994,4",16,58.0,87.0,01:40,39.0,14:10,
2019-08-31,7020C,MURCIA AEROPUERTO,MURCIA,205,25.2,19.2,05:30,31.2,12:40,12,"3,6","11,9",14:10,"994,5",00,"990,7",16,62.0,86.0,05:10,38.0,12:40,
2019-09-01,7020C,MURCIA AEROPUERTO,MURCIA,205,25.2,18.8,05:10,31.7,13:20,21,"3,9","9,2",14:30,"992,0",00,"989,4",16,59.0,86.0,07:00,36.0,13:20,
2019-09-02,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,20.4,02:40,28.8,15:30,08,"4,7","10,8",08:50,"996,4",24,"991,0",00,71.0,91.0,05:40,50.0,15:10,
2019-09-03,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,21.0,05:00,28.6,12:20,11,"3,9","10,8",13:10,"997,6",Varias,"995,8",Varias,66.0,90.0,Varias,52.0,12:40,
2019-09-04,7020C,MURCIA AEROPUERTO,MURCIA,205,24.8,20.5,Varias,29.2,14:50,13,"4,2","10,3",13:40,"996,7",00,"992,7",Varias,68.0,91.0,04:00,51.0,Varias,
2019-09-05,7020C,MURCIA AEROPUERTO,MURCIA,205,24.0,20.6,05:30,27.5,14:30,10,"3,6","9,2",14:50,"995,0",24,"992,4",02,70.0,88.0,05:30,50.0,14:20,
2019-09-06,7020C,MURCIA AEROPUERTO,MURCIA,205,24.2,20.5,06:00,27.9,14:10,11,"4,4","9,7",14:20,"995,5",Varias,"992,9",16,70.0,93.0,22:10,52.0,14:10,
2019-09-07,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,20.2,Varias,26.2,12:40,99,"5,6","10,8",Varias,"995,9",09,"993,4",17,68.0,90.0,00:20,56.0,11:40,
2019-09-08,7020C,MURCIA AEROPUERTO,MURCIA,205,22.8,18.6,23:20,27.1,12:10,12,"4,4","10,8",13:40,"994,7",23,"992,3",16,63.0,86.0,23:30,45.0,12:10,
2019-09-09,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,17.4,06:00,28.5,12:40,22,"4,7","10,8",14:10,"994,5",00,"989,0",24,69.0,89.0,03:30,46.0,12:40,
2019-09-10,7020C,MURCIA AEROPUERTO,MURCIA,205,23.0,18.6,23:59,27.4,15:30,32,"8,1","17,5",12:40,"990,7",23,"985,4",08,29.0,66.0,00:00,13.0,15:30,
2019-09-11,7020C,MURCIA AEROPUERTO,MURCIA,205,19.2,16.3,23:59,22.1,13:50,35,"8,6","18,6",12:00,"997,8",22,"989,6",04,60.0,86.0,18:30,39.0,00:00,
2019-09-12,7020C,MURCIA AEROPUERTO,MURCIA,205,18.2,15.4,01:30,21.1,10:50,02,"5,0","18,1",20:00,"999,8",23,"994,6",02,88.0,96.0,Varias,75.0,10:50,
2019-09-13,7020C,MURCIA AEROPUERTO,MURCIA,205,20.2,16.4,00:20,24.0,Varias,32,"6,7","18,6",03:30,"999,6",23,"995,5",05,83.0,97.0,00:10,67.0,23:10,
2019-09-14,7020C,MURCIA AEROPUERTO,MURCIA,205,21.0,17.2,02:20,24.8,17:30,04,"5,8","15,0",03:40,"999,1",02,"994,3",Varias,77.0,95.0,02:20,68.0,02:00,
2019-09-15,7020C,MURCIA AEROPUERTO,MURCIA,205,24.6,20.2,23:59,29.0,14:40,05,"3,6","10,8",11:50,"995,3",20,"993,3",Varias,79.0,95.0,23:50,65.0,15:20,
2019-09-16,7020C,MURCIA AEROPUERTO,MURCIA,205,23.3,18.4,06:10,28.2,12:30,14,"2,8","7,8",12:40,"995,6",Varias,"993,4",17,78.0,97.0,05:40,60.0,12:20,
2019-09-17,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,19.4,03:00,27.1,09:40,15,"2,5","8,3",12:30,"994,9",10,"990,8",17,85.0,94.0,Varias,66.0,09:10,
2019-09-18,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,18.5,06:20,28.2,12:00,99,"1,7","7,2",13:50,"992,9",Varias,"990,2",04,71.0,95.0,00:50,54.0,Varias,
2019-09-19,7020C,MURCIA AEROPUERTO,MURCIA,205,22.2,17.9,06:10,26.5,12:50,10,"2,2","6,7",12:10,"994,2",22,"991,7",05,74.0,97.0,01:50,59.0,15:10,
2019-09-20,7020C,MURCIA AEROPUERTO,MURCIA,205,22.5,20.4,Varias,24.6,11:30,99,"4,2","9,7",13:30,"993,9",00,"990,9",24,84.0,93.0,21:10,72.0,11:30,
2019-09-21,7020C,MURCIA AEROPUERTO,MURCIA,205,23.7,20.9,06:30,26.5,14:20,21,"2,8","7,8",15:10,"991,2",00,"988,0",18,76.0,94.0,23:59,56.0,14:50,
2019-09-22,7020C,MURCIA AEROPUERTO,MURCIA,205,24.4,20.0,03:30,28.7,12:40,34,"3,1","8,3",23:10,"992,5",24,"988,7",03,69.0,95.0,03:50,51.0,12:00,
2019-09-23,7020C,MURCIA AEROPUERTO,MURCIA,205,23.2,18.5,23:59,27.9,13:50,34,"3,6","11,9",01:40,"996,5",Varias,"992,5",00,52.0,82.0,22:50,37.0,13:50,
2019-09-24,7020C,MURCIA AEROPUERTO,MURCIA,205,23.4,17.1,Varias,29.6,12:20,20,"2,5","7,8",14:10,"995,9",00,"991,3",24,62.0,84.0,Varias,39.0,11:30,
2019-09-25,7020C,MURCIA AEROPUERTO,MURCIA,205,24.3,18.1,05:00,30.5,12:30,33,"3,6","9,2",06:10,"994,1",Varias,"990,5",03,47.0,90.0,21:50,30.0,11:50,
